listing_id,y_occupancy
564542318120486446,0
564542475835793907,61
564546597596686694,3
564602108695275173,0
564639043483141418,89
564682824371493121,0
571533506242496688,89
571584519885225281,31
571598171738337849,16
571725114860159505,0
571766238245027554,8
571775114354808335,10
571784186153729853,14
571787380140782204,35
571799455601186486,16
571805879005480127,0
571977872591258118,23
572293518296359866,89
572326237669668984,85
564712205408727874,89
564779036975389184,16
564807913864754690,3
564844435225916025,87
572326531219816196,89
572328741163521340,89
572329024533412656,89
572484660497450512,0
572530913771194520,31
572546257431058646,67
572547486242459152,3
572620870722180872,0
572714852622616657,8
572733089973738908,55
573291593605259333,89
564924380211338644,2
564973275397535318,87
565031776522886558,89
565112303079121006,13
565114924350358637,89
565173112445230681,0
573355574633387314,89
573610185765083286,89
573737351748791309,33
573778791400513725,89
573793458690033196,0
573937970477329055,0
574069389069400131,0
574160569191259347,0
574562832846093413,18
574564294530069603,0
565233874502784851,89
565252455567607000,89
565338334537326418,89
565352945991314340,46
565370785595448620,89
565490019458489355,7
574603442936137674,48
574757974742325254,89
574783901288734397,59
574789756800906492,89
574791074450329600,89
574797503001569338,86
575123973920036701,61
575167991874744304,68
575262161943675844,2
575296507654359448,25
575323635538805522,64
565717583867938247,16
565773369515481713,3
565932625780175955,89
566011498440844024,89
566029911248687183,0
566096258016765596,89
566099298837722354,6
566115227830033854,20
566119623093680636,5
566167904723304675,0
566548245549224932,6
566763086373559560,62
566793905975010808,30
575377822891771622,25
575410155636588388,0
575662739710922304,9
575932751809366069,45
575991857962051718,63
576217808263109182,0
576554964542755713,32
576645744639819051,70
576650068700400424,3
576721116171485742,89
576779694848403067,0
567166736329761635,30
576874907410061149,89
576895620697427204,79
576965624109762836,82
576997675656254818,21
577164177523405787,34
577187306174934665,36
577353418726528790,44
577528145632005017,59
577536900357821301,89
577549145052236213,89
577558961620855893,70
567257583731577667,0
582137289665171294,53
582240067190821159,9
582466438103477967,70
577587131735416353,34
577638418323881838,0
577657240307522892,89
577671424155519066,6
577717132178906992,2
577857477164670474,0
578062833929989358,89
578099444956394228,15
578100862597124078,6
578113779579494301,47
578122976308702760,3
582478029279386383,14
582626681889558744,22
582678773466303522,89
582817278861712149,0
583018303401434498,48
583029260519350121,57
583136653599213378,63
583261334774123938,62
583312696230574640,6
578327925011346119,30
578338335733827926,6
578370850362236902,89
578419829253234672,89
578430230117365467,65
578435995379090676,89
578592072056483887,9
578656399549614123,89
578769192318564193,89
578771193995873617,15
578814651253110076,48
583316946369555057,6
583318124446202798,48
583318937810048085,6
583319794962810365,48
583320859572486216,6
583325206900651137,46
583326605313745353,6
583327226961053939,6
583327900385039624,48
583397494925808969,89
578865443425287033,89
578892930307995421,89
578897008704988139,89
578923571089407152,0
578946747998659752,0
579513654453597247,83
579526088606923025,0
579543533372210260,27
579605285222029528,6
579679370505962821,59
583428565614956095,0
583539614386985410,89
583791786268204937,72
584053658746490241,63
584100149741768240,2
584108904096805948,14
584110672069834078,39
584334562699083297,16
579764154480991074,80
579813070198211370,9
580013014809987573,57
580155764329845254,45
580204728935308567,0
580221270316789820,89
580271592654434952,89
580327989332197053,33
580342971247892693,89
580461966002205793,89
584523514909500950,89
584631850749087164,53
584638860690374341,89
584641571670399489,89
584833406345340639,30
584843453194315608,2
584903103239670051,0
580480407893927850,39
580589040494696466,0
581112082582157720,89
581146598600431139,50
581204831879275676,13
581276193109315899,0
581411547269622388,89
581427869630920755,89
581464304458944961,89
581673232497281944,3
581707845699487740,31
585357633187890334,89
585368495763668792,89
585371816722033324,89
585382126083893704,89
585485781418964904,0
586000133483887650,59
586127510877255383,0
586244870263367585,23
581738619206774453,89
581756065537386664,45
581804203112075143,31
581828450067457846,0
581858374016685042,2
582035740622571978,2
582099168237779070,0
590040648193371393,11
590041263854398620,79
590116798933408086,89
590126936263587927,45
586441527551341023,75
586761073028187150,11
586798321587331719,6
586967576979590205,0
586987891324165376,89
587034845529468111,57
587055482722811042,89
587069440501954023,44
590372866147671751,40
590390648297717410,89
590422201407835236,47
590484773612652071,16
590493898611831944,0
590541486540140894,86
590595341992355609,0
591126001314853341,16
591168265331519350,89
591199461871265735,45
591210724344251633,89
587486114839236867,42
587606395719069171,76
587615709441605979,89
587659571869719096,14
587685396835692238,7
587842332142199671,0
591322358832287390,21
591340911912499423,89
591386911248387763,89
591427135680545574,0
591485868352836863,26
591525078289936163,9
591807438082548675,3
591883582403156068,69
591969184938312703,59
591982694850524774,0
587903909892258575,89
588184187445624199,89
588211929863905201,44
592108458572200255,76
592160838482377458,52
592231928282119554,74
592466368246789831,3
592529354391161532,89
592563665971079204,22
592573997737825938,0
592616778784585873,30
592679984594951626,2
592736448808176674,89
588263591786868588,27
588273937819990870,37
588282895511481696,89
588288327470809159,3
588433935054614821,0
588550970022904542,27
588559469616617641,44
592755817357492854,89
592893183768538881,0
592914921857097651,10
592923226218573943,77
593310907721075575,84
593352965728095819,89
593512409390835064,89
593539441379982570,0
593539645856888063,3
593555804094235891,89
593628573423529888,0
588562529196152934,21
588627515187957928,17
588748105671065001,72
588896603809824644,3
588934568638611716,89
588970063349178677,16
588971722304912342,89
593684843078544142,21
594041771481964878,89
594159308931470808,64
594168710234003387,72
594235684678364310,89
594278892712646603,9
594364901323939440,18
594686068974696323,89
594686502384672497,89
594914131275091113,6
594977987499279648,89
589077888822822507,83
589197973220202667,89
589598122351179060,89
589746507763311188,89
589800275607656944,21
594992794630052260,3
595046810022277356,0
595491366424087670,48
595528055387349071,82
595613559093932418,6
595630370728062732,18
595656476182329187,0
595879031780542616,84
596165065028890644,21
596203731563582651,89
596413252706204441,16
589855151621795399,51
589857043016769966,59
589892242131929891,89
589959408556404985,73
597980544989694525,0
598007984813034204,89
598042449965026150,45
598163738028486177,16
598418961025528178,81
598423415434781224,84
598428972310981226,76
598451687067310074,75
598456006209498021,76
598459577490449094,73
598488193327054398,68
596413302681259342,42
596946485985538229,0
597013333352448220,88
597027528927381973,89
597077746482427681,20
597087942704646402,0
597137689589326557,89
597288356012627205,3
597293762881765844,57
597304555711876002,89
597375402315843266,89
598499099324319670,75
598503098845264438,83
598507858224426373,79
598600568938104304,63
598713051061239312,73
597752885764924164,84
597775417684775967,0
597885471876205835,0
597938230465576741,8
597970057292470584,28
605057284037163093,6
605060073702279502,89
605062075994665791,58
605089566908342599,89
605090421306435930,0
605110928280940374,89
598899258097315370,75
598923105171759382,49
598928506031816181,18
599017022512024975,30
599077997645477697,22
605153978187086750,89
605300020193610016,50
605583991244171226,0
605677493735522649,40
605720639370929870,3
605743546909880369,89
605964818540392788,0
606099280539160331,45
606360437730635923,45
606366094972532271,7
599131807524850707,89
599163855232485384,39
599256513633250977,6
599411803159805553,37
599452961415418542,38
599780130229041931,3
599806687631020705,3
606406524027500438,0
606544996803495153,82
606690225420596522,10
606709162800634643,0
606793016263697106,89
606961940356841317,21
607145426901839341,0
607202437461817180,72
607334009809889875,0
607365811485133132,9
599857800756664388,89
600011341366442097,27
600013989830559229,0
600110970709129944,89
600113695273260585,56
600127034703248901,89
600263116064127765,85
600705397043965626,3
607411512488798244,89
607495941651400846,89
607527880077351661,0
607696246279491997,65
607787384382455500,89
607837648463076810,73
607841201085063007,0
607857571989965974,32
607933688375392709,0
607945532912774703,0
608059640162815055,48
600922828197889113,73
601189303598379053,0
601295190436961230,89
601341275822151601,89
601344149069397462,0
601383847863781109,70
601387378295632609,77
601395300140040942,57
601400178545759728,0
601436798783503804,0
608065350562145555,43
608070430216725944,46
608153789298309501,61
608316367002672662,87
608484199640101037,58
608609524765569811,42
608618639198821844,32
608624106972795388,89
608633560591187544,89
608671468736291174,10
608733870146827069,30
601450993668834041,3
601621921556384429,3
608737695863276620,46
608740663323286889,44
608748589350814821,30
608751764495831252,46
608754282841359168,22
608756805445061483,60
608829370155852978,89
608832957622750076,54
608840004988738509,89
608846337069661074,89
608851159509104710,89
608854294617307443,89
608859441715766750,89
601643366462947554,85
601684518197356654,31
601690867947727847,0
601809481239819914,89
602018638543355450,0
602019372802508438,40
602029215213888162,27
602240103644056149,89
602753544351230553,3
602759934255145305,3
602763112123283056,89
602791797587630510,21
602823682550416384,2
602827356114645635,3
602829257111124533,3
602831381226115612,3
602833605446123047,3
602847514991741383,83
608863867483739576,89
608867684971468218,89
608868377530362853,89
608877029630038530,89
608883511707431102,89
609219525346430851,20
609235605449086737,0
609238880596760919,9
609242800914043549,6
609278205075943432,0
609374779504415266,0
609485334617648116,1
602928733998502439,6
602952577502027312,35
602989716661668567,0
603053165683406487,40
603083900088109982,0
603102812031344663,89
609547626613687846,77
609956068365812790,17
610038530448408701,0
610212395047524279,63
610313074951797337,83
610397447841855110,89
610414224153337918,51
610418835243217843,74
610424024716164801,33
610745546680973191,89
610851098819332002,46
610863338159377977,49
603145399437635044,0
603288724410012895,12
603561478013469067,1
603567922629026197,89
603613025139199279,89
603858956459000309,42
604157600844300858,89
604274785806949333,15
604574846282012598,28
604623136540022796,46
604966740938644392,0
604977398783818024,67
605035448454706797,62
605051948071435121,48
618137879433124876,35
610891800789188590,89
611089534312850631,62
611108851793385835,46
611117321249794139,43
611133156075470594,78
611375240063523967,0
611382914426442073,0
611470894386067928,0
611489940966512511,0
611783256714909948,32
611859893450940350,0
618184915139767958,38
618390733290143782,0
618451653506979162,81
618599774783838639,0
618649798688415199,89
618694402413486023,3
618708161953854098,2
618720470051630981,0
618731819301540593,0
618792015114033966,89
618832316866966127,89
612093137295248455,0
612146795311921850,52
612178257211694119,0
612288987277395824,89
612338884237506055,9
612409930265187755,28
612872711453169565,0
612888390919914838,0
612894779190867344,61
613045587854720391,89
613098581353641369,0
613107065263042477,89
618842603796198772,14
618914766461895015,0
618920986406124869,0
618927610124184285,0
618994191723179959,26
619266532102143496,89
619354374288622502,73
619504021677189809,1
619523165838380933,41
619598201001500398,30
613115354310894996,3
613120742777811183,89
613169372456144088,89
613199633140677112,21
613217295481896760,89
613230113020408121,87
613266153587015491,60
613295222944590211,0
613429806262281723,3
613605942923240266,44
613606685400763792,79
619628446411089597,0
619762115206375738,77
619968653451288600,89
620091110736498694,2
620127898324451424,61
620193811140349661,89
620271930498260272,87
620304354584557749,89
613606877775615112,58
613607963957339555,45
613608991056115546,54
613610265063687537,74
613625022147622040,0
613649143663298138,62
613798700673277733,1
613807325009015175,85
613808562601795981,3
613809022021280612,0
613840699365840579,31
620313680319580555,36
620338635103290664,89
620385164597679213,76
620428760444478344,6
620499908179792270,89
620569593739163094,12
613842278291796082,53
614008463885442204,2
614321790165772374,87
614412564467355649,69
614422614245856965,26
614440509928289280,78
614463806792697297,89
614471078556109773,89
614481973721072614,89
614509099548801376,6
614687897435134332,77
620578868328318638,2
620856346042035386,89
620892900367377566,89
620919324221630458,0
621000144783155024,0
621267743726156138,21
621581270186251413,89
621692324553291873,9
614693159756870969,71
614805306151398180,0
615118262419946816,89
615126076185455171,33
615147103937720079,36
615180685247297195,89
615395641198034052,74
615401329818769718,0
615413849122417575,0
615432684761025204,77
621880905850087827,0
621890434851995627,89
621943200878315937,45
621952284492189498,89
621980119520092893,0
621993494573410612,0
622282373326580697,27
622289283359247413,58
622350469075907189,89
622383818484517905,89
615846408980719554,61
615904441638758447,0
616011591675728415,28
616045163495228503,89
616106207872645681,55
616579900837775210,20
616588223686232585,0
616867664648376188,16
617108139243397475,60
617276903379514004,59
617440782709168418,47
622602193403700800,70
622622320675898463,60
622642286236302171,89
622647238390881096,0
622816204041595172,89
622852689794634047,48
617478786022109124,0
617499038697675576,62
617551684769193703,89
617902706904621033,5
617976469167890423,89
617996666218494904,43
618023128301471110,39
618103359828240779,89
618136830609238321,89
624585985635107552,66
624608255734306751,89
622852964134031818,45
622964050408357805,44
623147855079008347,59
623185525340790807,76
623311353812146045,38
623312636097789885,89
623316905566055675,89
623514517668546155,89
623657977519782139,12
623812432062401934,89
624632015335254608,71
624652602355764943,44
624668883011039248,55
624678118491722763,63
624687753142583669,61
624694699394680598,60
624695997934785475,45
624739608555526246,89
624804271494857253,0
624817034465207352,89
623828374234662704,89
623882710917814272,0
623911914751029129,0
623922493793823954,5
625101948280782536,0
625120941568839885,9
625130804427996264,3
625134192873905720,89
625137784525256492,0
625206952539862808,74
625327900692074881,56
625395041557538907,0
625396851096244118,9
625470772596139920,35
625519191136597349,20
623930544541593281,89
623939702676372002,68
624059578503166374,89
624070672075315987,89
624197678735957167,9
624399238774557651,78
624463882538871329,89
624543869555689716,89
625559308859723672,16
625575155202250468,0
625575587655149391,23
625607057280802438,0
625792034614526869,66
625794540207537013,86
625945264362250739,59
625945286123857493,0
625949325513875956,0
626071828632462532,76
626119555061496226,89
626327629962215199,44
624543917590041116,89
624545561138818983,79
624564459912553577,44
629527356436598360,89
629530527468606023,89
629538724569464300,3
629539851451635891,89
629545795325044454,89
629553214644339643,89
629563487898203483,89
629566753478421585,89
629569426296704978,89
629572038203706247,89
629574457058400167,89
629578207446439643,89
629582588140640099,89
629589757658933748,89
629592838989909799,89
626368815819350675,29
626711320545522978,89
626742288830983894,0
626767327976025919,80
626813836065046331,16
626940120481689338,0
627005307194527586,67
627028314789354917,75
627075354277215363,89
627371470100795624,0
627380994474321106,0
627430327536180331,61
627459179441867014,89
629595484262591382,89
629598168399561862,89
629600858408447250,89
629603065773189120,89
629605539937305537,89
629608042637648455,3
629608462165298732,89
627550044032942914,89
627553930119405271,3
627768301668465642,32
627897706345600965,89
628047543440882947,3
628054598742623877,65
628138206727405883,4
628332768627563845,0
628375857871186931,49
628677894176612092,89
628804013078255511,0
629611192816407927,89
629613549217949564,89
629616322363654468,89
629663355074558569,89
629738067148149172,89
629785812320853020,15
629802358927619607,52
629828621166494625,89
629858751113622049,89
628943467087735545,89
629036001404946530,6
629040494057779296,73
629156946000001563,89
629186934930041957,89
629196150330969487,0
629201476816704492,0
629201523932170811,0
629211160504994365,89
629214679279057533,89
629218021162074757,89
629225308329225732,0
629937865335706536,31
630127601876610614,76
630337719111556566,2
630424920231712059,71
630457543628889239,60
630472403620874715,72
630494641216712852,82
629225329057476101,89
629443977042344895,89
629455083096848189,89
629457877765846841,89
629461307877955269,89
629464147569786562,89
629466757954163478,89
629469532960970139,89
629472397958878588,89
629506345003800251,89
629511614357700914,89
629514935604381742,89
629515771520130617,89
630501828250730546,0
630539037367901963,6
630550882860410542,71
630606368063091272,59
630782288962640020,78
630863953200294159,89
630864416509205724,76
630866621074508493,89
630962489899690048,0
629518017935220766,89
629521570554652574,89
634276902012072709,89
634345238203851228,89
634543701516019054,61
634696594171846190,0
634697357178727807,3
634737185619080084,21
634743259855202791,46
634936824891612018,89
634937231178401689,89
634996589413630576,0
630988343816913041,88
631097874868219629,3
631297971412473276,59
631700434097171960,33
631719694603808069,20
631736560411380264,55
635057394274438824,45
635125760914245990,0
635349981223517857,22
635383523425875590,89
635406284291901953,0
635420521327405738,3
635446393352142475,16
635454293983433941,89
635474429874721360,9
635484369090867609,0
635574615894942412,66
631782880451117310,0
631814036536779115,89
631838483322074518,89
631869038931868233,24
631889901355547794,89
631893185455656817,29
632032875822277950,89
632551534039863241,1
632586631810442130,18
632608899902231779,35
632632066789092268,0
632694124102986233,72
632726981512238069,29
633113362893109950,63
633115105120193759,89
633168575271694958,89
635617204486061688,82
635840098829073925,42
636051632523341934,89
636167593975534277,89
636216578068395468,89
636242839030318825,32
636249406490154947,89
636259194924261523,20
636274456676328779,0
636384130950359856,30
636748829958680554,42
636801605735543805,0
633257201851901800,60
633318450007507030,21
633321495378275269,89
633332823092765337,89
633492364636824182,30
633741921038906371,79
633754014339342273,89
633821009078400018,89
636944681866019204,0
636974759066296574,0
637041914856524482,0
637478582940681740,89
637493347211635054,89
637500375209808073,89
637505576684770516,89
637510579402318016,89
637518053786282035,89
637524390360273018,89
637634357376846351,3
637660091350480104,0
633930221689532784,17
633939380745222351,0
633956160953215663,0
633968806284955396,45
633977351927953398,89
633986809547076584,14
634033315397058152,22
634035217889553523,9
637682857782165510,89
637744816439999158,0
637834430758310495,89
638044371366059533,88
638186208000099445,57
638248680390943500,89
638274411802977958,0
638356688178697321,89
638375695955118228,63
638404496657149559,51
634221576598890867,28
640076159281018152,89
640159275260186822,89
640270260790083804,33
640366504429539829,89
640443472855597440,0
640506046655863097,89
638405806968345946,0
638411614489556367,89
638451573988709495,76
638452467910880184,43
638454791738509873,87
638565038460127669,89
638593187408318846,6
638943669371529428,0
638952269160723825,0
638965000463155963,0
638990296543110131,81
640508290069155758,45
640546114975692688,89
640550903674715854,45
640594356794505499,89
640612171111039003,17
640665953927218274,89
639259145023364485,89
639317233046143765,0
639375848801087010,76
639540429317887373,0
639549197073947929,82
639664591087069915,0
639694558611399338,1
639705836870039306,68
639772463912396637,89
639879080043628899,74
640698584228535894,52
640717537442605608,67
641072234133563797,76
641128802903031792,89
639920141110609277,9
639943977146307117,0
639949866161826018,89
639986041202943450,1
639987961838040881,62
639991069697648692,89
640028812820854472,62
640045914609571505,41
640055465550143058,89
646115947890871926,89
646116286313431627,89
641158076171707390,30
641195737727189437,89
646234869189160847,9
646325822391260382,33
646371982877063378,89
646397294912944159,74
646422444789464175,89
647125962319558621,0
647142881824370304,0
647221355173490472,75
647623852337935394,14
647670913385420699,89
647705805867409740,42
641209854002197271,69
641355980552957352,60
641407498918275357,54
641443656520012132,74
641503239935717251,12
641503565693174262,76
641753911937668445,89
641852518442102238,89
641863227870851745,17
647713196690082967,0
647797577220134956,89
647827764669965037,40
647876419980006161,89
647995381932475686,89
648002347981302350,89
648030958567177305,13
648033676238017128,0
648077091113308243,89
648339852314068317,0
648364867651197829,0
648367821797968350,89
641926339661538750,89
641928038476344706,0
641930068984421251,0
641966849143161975,0
642004894846322446,82
642114689727881014,0
642193534164032936,10
642204005625892887,0
642617234993807538,0
642637497581463828,89
648415349853084453,0
648501530742752063,87
648543338159103074,34
648552533965336949,34
648565900460944216,89
648587804094088553,22
648592683552031495,47
648612556966047511,71
648686501635596386,46
648732550651285115,0
648733914773975406,75
642658096006228819,0
642693769449691921,89
642755693102173459,0
642778580946457478,28
642779491628382351,89
642890868570189961,89
642929203652842061,89
642948543237637972,72
643033322160599166,0
643036839521359188,66
643292338531013503,89
648775559661516156,44
648857359350164301,0
648908101004994524,89
649081767387878979,89
649098572529240318,89
649110754016519016,60
649171234457483387,0
649174647761073124,0
649185211357475650,0
649188496353748763,89
649196902646021083,31
649207925115972536,29
643309952273240997,89
643319222792682565,2
643339344703990354,89
643399667682678297,66
643406530097775941,0
643432304055185121,89
649243480456322528,10
649266764109046867,8
649267754730612723,89
649312397859851284,0
649314401060114870,0
649344196401364433,67
649361804801721027,15
649396817211747108,59
649409919100947625,73
649423203553367743,59
643603500585643289,27
643751687258267958,31
643878224920282752,89
643975067258502855,3
644053798396895113,88
644084990266055467,0
644087277401613514,89
649470584792583345,0
649493072234819209,38
649522948140887617,28
649814577876399920,51
649819721923399503,44
649852621700023784,0
649903423252035918,89
649907962236132573,21
649935588690630611,30
649968161200990873,60
650038079521479637,74
644111410061518547,88
644156882646200864,43
644176324966821813,89
644202319559232710,71
644229610092847277,89
644311938371273827,0
644371190094658863,6
644391116758129571,3
644592832830560792,89
644608008451518771,89
644654034488684425,3
650091090835962950,0
650118088095149287,22
650138361418935954,39
650139894928176912,89
650156553358311474,36
650481967750264191,75
650494137473244378,84
650657373008534596,51
650682583711603866,16
650956611349081780,89
650969850624566810,19
644755921284741861,81
644818373615039359,77
644828159829814355,0
644845156231451666,85
644940552640814865,1
644960069324573869,89
644996126447510028,2
651141070866801705,89
651217453070716995,0
651315208890296394,86
651338556174245862,6
651379369974834329,44
651383983309519498,0
651405001634350671,56
651449714253705996,58
651474937733497223,89
651495086718522145,38
645056913089000891,44
645315165254782741,89
645446410837726780,46
645589858646705763,46
645666659875635272,2
651497507012443462,71
651562218202790555,89
651564440114113277,21
651593916026998398,6
651615646478624151,24
651628141529414679,16
651629086666838151,0
651634314032635229,43
651640728974046766,89
652148994573037396,6
652172745279262844,14
645843947016841866,89
655339007497638499,23
655565090602020122,0
655606853429815213,0
655639829261307791,89
655655590735199413,53
652209616641745176,89
652279676468280165,12
652728420275457154,46
652933534451877293,57
652937345632974037,89
652943524305648321,59
653015092633711688,74
653033565392375865,2
653115959913997889,55
653121626548977499,40
655677192002375123,89
655733624096905947,0
653258474247952642,44
653261449256633043,30
653269535028155930,3
653295261335760706,56
653331491008788135,89
653436475529853186,37
653449381677669032,89
653462989981755151,84
653483360414653528,89
653507297797336134,9
655757649786694921,0
655985883678195946,89
656048217942976411,89
656061093200134683,89
656247043276001273,89
656289993889198021,65
656292512767358715,89
656394974994716619,27
656418876163642889,0
653521720885521468,82
653532439555519636,89
653538289455674361,0
653548862475355240,89
653596921395186541,26
653607125944399593,19
653645669646983071,89
653714732160288528,74
653723361452107575,89
653909555821012638,0
653910638122366801,40
656439552095891153,45
656571870851532866,89
656572443194920483,89
656642874471658660,89
656786592772732637,0
657007491901880680,75
657114792493776062,19
657125083842330352,35
654030106559187690,89
654073673847797610,0
654096386003797340,89
654206843986971609,87
654213698930297417,17
654236650153476579,41
654272694167633113,25
654274540781636364,42
654361482306091105,30
654369142722453169,49
657161625137901422,75
657441930493975647,64
657450415752189395,27
657831597044910300,86
657836649849238363,4
657945772316259432,53
657962221012628823,34
658038137610452673,89
654374746298580477,44
654390748938051680,89
654402388376149877,21
654403670398653419,38
654412686701270062,0
654422366880624023,89
654470154099824456,89
654499264267120637,77
654528694889785621,39
654544771425247916,0
654546940803014161,72
658074690563378679,89
658146128582019458,46
658476893753152665,84
658545811833091501,77
658567847166417444,0
658593485867330859,89
658593619913286406,89
658627538548771993,89
654558158981000200,14
654625640417543306,67
654726207711039975,3
654949802542096801,44
654949914481322300,42
655057865614543377,0
655061924755781969,87
655101226464744005,89
655133439562431150,85
655144931255799849,5
655155221993894189,18
658652034156317401,0
658658419167402439,2
658680445829252719,83
658698666358924862,9
658760978030704860,39
658772827164292906,38
658778407325963223,10
658797762075613569,36
658812803187025421,89
658848031386457087,13
655205438300291534,25
655238160094915460,34
655241486161179082,89
655244206955404591,89
655264235480555254,89
655276640634508542,89
660204875025359364,6
660299931863349952,73
660310667265628435,0
660325478398193360,89
660439600344856604,89
660449497312289132,3
658852188801289401,5
658872910949576878,20
658892870219038525,89
658907663386656370,89
658952579841691406,89
658988234758536829,89
659119714760195297,89
659139831841951546,55
659251938589581896,89
659260971295206222,3
660464226861212827,30
660468074010524274,0
660679787049260741,17
660806119289637869,77
660878177372429228,0
660925723513795835,21
660940560060861896,89
661047626577487909,89
661051689303484701,12
661072300808739106,37
661082174673264411,66
659318499793428434,89
659329592070542766,3
659412576671178046,89
659420459502596346,89
659422624325644314,78
659483103190871635,23
659506943405862911,0
659524468137662241,50
659528166968284441,0
659604683113528369,77
661124761175705523,89
661147139425587430,56
661149465260974604,56
661166397409508440,45
661339537924162287,89
661414349506912943,64
661448870217296346,89
661507166274157667,14
661552460178932280,73
661571589480416747,89
661582521798525657,6
659631472910843766,8
659786580883647183,16
659813590472610860,30
659830629004758023,37
661630205577243354,0
661654644870337577,0
661706684975350438,89
661713782277628102,2
661725822508445380,89
661730417858478185,55
661781799902754847,45
661782930987139565,76
661815525849464198,42
662169111240753946,0
662194644295415176,89
659862982529135703,24
659898991484098598,51
659969149413779138,60
659997673906063358,9
660032656340817517,0
660042195395876548,4
660052120631955356,0
660056513559633413,0
660082095537116529,56
662225821326078046,89
662310643333251881,89
662322989507205700,89
662324653098427815,0
662333562981472345,89
662468221101298052,29
662475127673634015,33
662634382281169012,89
662715538137334599,89
662719849289901468,19
662854742004200367,89
662885171324701891,3
660123838015150805,17
660143703289707879,42
664858198125567144,30
664858490982848128,16
665096684159385562,77
665138527790480004,1
665150246288188466,57
665163726232622938,0
662908139346389329,0
662918883547539852,18
663110648582733012,89
663209281854083425,89
663587487608376694,60
663619511043068535,83
663621928284719005,0
663649634317192434,61
663697610236716834,35
663718440837696429,9
665194268205617883,31
665207224147437182,89
665216186202601911,2
665312789712426381,89
665409290103351494,0
663746111895282403,2
663748681839344930,89
663774622861765379,38
663802664162665250,39
663812250075043786,61
663833807049084185,2
663833979768493524,1
664069026786529219,0
664131650504538216,89
664357173915207634,50
665477316287882287,0
665646655834815561,89
665671949504373650,89
665763011147325751,89
665776395339192167,89
665821541040767116,0
665824099468566235,37
665857667645966460,61
665881240261196973,50
665957060402579185,65
665980631217887084,57
664375845830898773,0
664390826805768659,24
664397229263148421,1
664442892778039907,15
664497748383780160,0
664572843276859586,68
664579373936408809,68
664592128234764567,89
664613694451249773,84
664633132220977386,0
664712422766458416,73
666022943667475224,16
666211588862291966,0
666452158465930957,89
666473632976054468,0
666482362855955099,89
666546073287471564,45
666553660571847932,16
666647240323900209,89
666687689202133264,61
664718575675240842,89
664750177582396471,55
664786138147954127,45
670083252987549859,89
670113209169345300,0
670165785509109009,89
670223243489064987,36
670239788354887215,43
670258225097904745,20
670291854273683571,23
670312905458118822,47
666705065274020115,73
666710213882459211,76
666720978502253554,73
666757974043019449,0
666901236921586557,89
666928089924200608,0
670329573323739442,44
670343762862892910,0
670347356576318038,19
670375952726446648,0
670381152919644805,0
670401205229303119,0
670433084394073293,89
670508782333755778,16
670528666075637080,69
670578061835591281,74
670797178397299587,0
670869996943190290,89
667070287508491340,78
667193462423431721,0
667260564999109254,15
667316357375615620,8
667322847280708223,63
667369281292801252,89
667379768469874498,0
667503501751137216,89
667532032936314042,6
670870838934272298,0
671029408379414018,3
671053676457324655,31
671123801706291795,0
671188401549574869,89
671197809028227677,33
671525381875536248,89
671595380930437038,2
671658213452240171,75
671717284247808828,60
671719926157001801,89
667539668193564442,14
667681707929418857,21
671732447545454504,2
671752201993199546,89
671757203904977852,89
671831802785282113,1
671852433528637182,0
671897840167942514,20
671900378304577311,16
671904924954937418,6
671988286121132662,89
672291117149229775,37
672321382177061126,89
667752414115857961,9
667962689671524076,89
667964908017833713,89
668015611171512819,0
668072542591926094,6
668101492405958388,40
672459717259106879,80
672486378317990261,30
672500835605671640,42
672522014124319806,45
672527145784967504,89
672533137578321458,21
672584509447841012,1
672613495332855898,89
672679520595641012,35
668116367958257757,89
668144560978973072,89
668184500955261231,0
668246733213442620,26
668265663179820153,68
668291169950403708,89
668306085348412545,2
673038589832674138,9
673065585750527297,0
673102765757221060,8
673171576876246023,0
673213798306719028,6
673259519238099266,67
673302194338130414,67
673339628005219034,43
673371494715317188,56
673400435299130792,20
673759129204949693,25
668307222584748827,89
668364704805260416,89
668782753074319290,14
668784032759232580,15
668790285163282826,89
668867522409494045,24
668902255426418000,89
673763196022491865,89
673765667567431243,89
673784924326195986,40
673786603652497562,66
673803763328291112,0
673811142418548144,34
673811223486765639,34
673811265484009501,50
673811286668342935,33
673832429183322395,46
673832833253700135,0
668912150944678523,22
668951926791048948,1
669064816219867515,34
669124977887839244,0
669305594749936462,17
669389148056543438,89
669434958503706800,1
673853471795094745,70
673863985730681796,89
673865940435507299,54
673873192225899360,71
673874846826602871,89
673891949409493355,64
673945070295033994,89
673954743024383201,89
674000890781448536,2
674009411610783803,89
669462162306456780,59
669488239177845173,89
669491267862682923,84
669514968467200932,9
669517161697427565,28
669540391418426932,57
669641524922502639,89
669720939119467877,89
669881612090048281,0
669975220433811036,89
676691150991486082,0
676705749178508791,71
676709338551896783,0
676731522676199403,50
676737279656757218,84
676765043240544271,78
676778209945329666,44
676802005388260537,32
674040603017953502,2
674043655320352871,0
674077986881033952,65
674117411689401093,0
674130162281885492,34
674132554446836653,28
674289725303082989,45
674292457306196193,89
674455812801155210,89
674524605711151888,9
674591377934202450,58
676955867231155817,75
677064038629345796,89
677407787155705346,89
677408866265433530,22
677481616825247069,0
677490985343470741,9
677584726745279406,89
677666479277771695,77
674641911507626377,0
674740154613880800,89
